Autore,Titolo,Datazione,Tecnica,Dimensioni,Immagine
GABINIO MARIO,TORINO - TORRE LITTORIA - VIA VIOTTI 1 - OPERAI AL LAVORO SULLA STRUTTURA IN FERRO (POSA) CON PANORAMA DELLA CITTA' VERSO SUD,24/07/1933,STAMPA ALLA GELATINA BROMURO D'ARGENTO,85X114,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/070B66.jpg
GABINIO MARIO,TORINO - TORRE LITTORIA - VIA VIOTTI 1 - OPERAI AL LAVORO SULLA STRUTTURA IN FERRO (POSA) CON PANORAMA DELLA CITTA' VERSO SUD,24/07/1933,STAMPA ALLA GELATINA BROMURO D'ARGENTO,87X114,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/070B67.jpg
GABINIO MARIO,TORINO - PANORAMA DELLA CITTA' DA OVEST (DA SAN FRANCESCO?) CON LA TORRE LITTORIA IN ULTIMAZIONE IN SECONDO PIANO,1933,STAMPA ALLA GELATINA BROMURO D'ARGENTO,115X84,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/070B68.jpg
GABINIO MARIO,TORINO - PANORAMA DELLA CITTA' DA OVEST (DA SAN FRANCESCO?) CON LA TORRE LITTORIA IN ULTIMAZIONE IN SECONDO PIANO,1933,STAMPA ALLA GELATINA BROMURO D'ARGENTO,233X169,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/070B69.jpg
GABINIO MARIO,TORINO - TORRE LITTORIA - VIA VIOTTI 1 - VISTA DEL CANTIERE DA SUD OVEST DURANTE IL MONTAGGIO DELLA STRUTTURA IN FERRO. SULLO SFONDO IL CAMPANILE DEL DUOMO - LE CUPOLE DI S.LORENZO E DELLA S.SINDONE E LA FACCIATA DI PALAZZO REALE,1933,STAMPA ALLA GELATINA BROMURO D'ARGENTO,231X171,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/070B7.jpg
GABINIO MARIO,TORINO - PANORAMA DELLA CITTA' DA OVEST (DA SAN FRANCESCO?) CON LA TORRE LITTORIA IN ULTIMAZIONE IN SECONDO PIANO,1933,STAMPA ALLA GELATINA BROMURO D'ARGENTO,231X174,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/070B70.jpg
GABINIO MARIO,TORINO - PANORAMA DELLA CITTA' DA OVEST (DA SAN FRANCESCO?) CON LA TORRE LITTORIA IN ULTIMAZIONE IN SECONDO PIANO,1933,STAMPA ALLA GELATINA BROMURO D'ARGENTO,85X113,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/070B71.jpg
GABINIO MARIO,TORINO - PANORAMA DELLA CITTA' DA OVEST (DA SAN FRANCESCO?) CON LA TORRE LITTORIA IN ULTIMAZIONE IN SECONDO PIANO,1933,STAMPA ALLA GELATINA BROMURO D'ARGENTO,176X232,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/070B72.jpg
GABINIO MARIO,TORINO - PANORAMA DELLA CITTA' DA OVEST (DA SAN FRANCESCO?) CON LA TORRE LITTORIA IN ULTIMAZIONE IN SECONDO PIANO,1933,STAMPA ALLA GELATINA BROMURO D'ARGENTO,173X236,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/070B73.jpg
GABINIO MARIO,TORINO - TORRE LITTORIA - VIA VIOTTI 1 - VISTA DA OVEST (DA UNA TORRETTA DI CASA BELLIA) DURANTE LA REALIZZAZIONE DELLA FACCIATA,1933,STAMPA ALLA GELATINA BROMURO D'ARGENTO,115X85,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/070B74.jpg
GABINIO MARIO,TORINO - TORRE LITTORIA - VIA VIOTTI 1 - VISTA DA OVEST (DA UNA TORRETTA DI CASA BELLIA) DURANTE LA REALIZZAZIONE DELLA FACCIATA,1933,STAMPA ALLA GELATINA BROMURO D'ARGENTO,117X87,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/070B75.jpg
GABINIO MARIO,TORINO - TORRE LITTORIA - VIA VIOTTI 1 - VISTA DA OVEST (DA UNA TORRETTA DI CASA BELLIA) DURANTE LA REALIZZAZIONE DELLA FACCIATA,1933,STAMPA ALLA GELATINA BROMURO D'ARGENTO,115X86,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/070B76.jpg
GABINIO MARIO,TORINO - TORRE LITTORIA - VIA VIOTTI 1 - VISTA DA OVEST (DA SAN TOMMASO) DURANTE LA REALIZZAZIONE DELLA FACCIATA,1933,STAMPA ALLA GELATINA BROMURO D'ARGENTO,114X87,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/070B77.jpg
GABINIO MARIO,TORINO - TORRE LITTORIA - VIA VIOTTI 1 - VISTA DA OVEST (DA SAN TOMMASO) DURANTE LA REALIZZAZIONE DELLA FACCIATA,1933,STAMPA ALLA GELATINA BROMURO D'ARGENTO,86X114,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/070B78.jpg
GABINIO MARIO,TORINO - TORRE LITTORIA - VIA VIOTTI 1 - VISTA DA OVEST (DA SAN TOMMASO) DURANTE LA REALIZZAZIONE DELLA FACCIATA,1933,STAMPA ALLA GELATINA BROMURO D'ARGENTO,88X112,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/070B79.jpg
GABINIO MARIO,TORINO - TORRE LITTORIA - VIA VIOTTI 1 - VISTA DEL CANTIERE DA SUD OVEST DURANTE IL MONTAGGIO DELLA STRUTTURA IN FERRO. SULLO SFONDO IL CAMPANILE DEL DUOMO - LE CUPOLE DI S.LORENZO E DELLA S.SINDONE E LA FACCIATA DI PALAZZO REALE,1933,STAMPA ALLA GELATINA BROMURO D'ARGENTO,229X170,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/070B8.jpg
GABINIO MARIO,TORINO - TORRE LITTORIA - VIA VIOTTI 1 - VISTA DA OVEST (DA SAN TOMMASO) DURANTE LA REALIZZAZIONE DELLA FACCIATA,1933,STAMPA ALLA GELATINA BROMURO D'ARGENTO,88X114,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/070B80.jpg
GABINIO MARIO,TORINO - TORRE LITTORIA - VIA VIOTTI 1 - VISTA DA OVEST (DA SAN TOMMASO) DURANTE LA REALIZZAZIONE DELLA FACCIATA,1933,STAMPA ALLA GELATINA BROMURO D'ARGENTO,235X178,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/070B81.jpg
GABINIO MARIO,TORINO - PANORAMA DELLA CITTA' DA OVEST DALL'ALTO DI UN CANTIERE NON IDENTIFICATO - CON UN MURATORE IN SECONDO PIANO E LA TORRE LITTORIA SULLO SFONDO,1933,STAMPA ALLA GELATINA BROMURO D'ARGENTO,86X116,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/070B82.jpg
GABINIO MARIO,TORINO - TORRE LITTORIA - VIA VIOTTI 1 - VISTA DA OVEST (DA CASA BELLIA?) A CONCLUSIONE DEI LAVORI,1934,STAMPA ALLA GELATINA BROMURO D'ARGENTO,229X170,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/070B83.jpg
GABINIO MARIO,TORINO - TORRE LITTORIA - VIA VIOTTI 1 - VISTA DA SUD OVEST CON UNA UOMO SEDUTO IN SECONDO PIANO. SULLO SFONDO PALAZZO REALE - PALAZZO MADAMA E I PALAZZI DI VIA ROMA NUOVA,1934,STAMPA ALLA GELATINA CLOROBROMURO D'ARGENTO,228X168,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/070B84.jpg
GABINIO MARIO,TORINO - TORRE LITTORIA - VIA VIOTTI 1 - LA TORRETTA CAMPANARIA,1934,STAMPA ALLA GELATINA BROMURO D'ARGENTO,113X84,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/070B85.jpg
GABINIO MARIO,TORINO - TORRE LITTORIA - VIA VIOTTI 1 - LA TORRETTA CAMPANARIA  CON UN UOMO POGGIATO ALLA RINGHIERA DELLA COPERTURA,1934,STAMPA ALLA GELATINA BROMURO D'ARGENTO,110X85,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/070B86.jpg
GABINIO MARIO,TORINO - TORRE LITTORIA - VIA VIOTTI 1 - VISTA DI SCORCIO DA VIA VIOTTI DURANTE IL COMPLETAMENTO DELLA FACCIATA,1933,STAMPA ALLA GELATINA BROMURO D'ARGENTO,114X83,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/070B87.jpg
GABINIO MARIO,"PALAZZO TORRE LITTORIA"". TORINO - TORRE LITTORIA - VIA VIOTTI 1 - VISTA SCORCIATA DAL BASSO DA EST""",1934,STAMPA ALLA GELATINA BROMURO D'ARGENTO,229X171,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/070B88.jpg
GABINIO MARIO,TORINO - TORRE LITTORIA - VIA VIOTTI 1 - VISTA SCORCIATA DAL BASSO DA NORD SU VIA VIOTTI,1934,STAMPA ALLA GELATINA BROMURO D'ARGENTO,220X170,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/070B89.jpg
GABINIO MARIO,TORINO - TORRE LITTORIA - VIA VIOTTI 1 - VISTA DEL CANTIERE DA SUD OVEST DURANTE IL MONTAGGIO DELLA STRUTTURA IN FERRO. SULLO SFONDO IL CAMPANILE DEL DUOMO - LE CUPOLE DI S.LORENZO E DELLA S.SINDONE E LA FACCIATA DI PALAZZO REALE,1933,STAMPA ALLA GELATINA BROMURO D'ARGENTO,230X169,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/070B9.jpg
GABINIO MARIO,TORINO - TORRE LITTORIA - VIA VIOTTI 1 - VISTA SCORCIATA DAL BASSO DA SUD CON UN OPERAIO SULLA SCALA D'EMERGENZA,1934,STAMPA ALLA GELATINA BROMURO D'ARGENTO,229X172,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/070B90.jpg
GABINIO MARIO,TORINO - TORRE LITTORIA - VIA VIOTTI 1 - VISTA SCORCIATA DAL BASSO DA OVEST,1934,"STAMPA ALLA GELATINA BROMURO D'ARGENTO ILFORD""""",222X168,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/070B91.jpg
GABINIO MARIO,TORINO - TORRE LITTORIA - VIA VIOTTI 1 - VISTA SCORCIATA DAL BASSO DA OVEST,1934,"STAMPA ALLA GELATINA BROMURO D'ARGENTO ILFORD""""",222X170,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/070B92.jpg
GABINIO MARIO,TORINO - TORRE LITTORIA - VIA VIOTTI 1 - VISTA SCORCIATA DAL BASSO DA OVEST,1934,STAMPA ALLA GELATINA BROMURO D'ARGENTO,222X170,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/070B93.jpg
GABINIO MARIO,TORINO - TORRE LITTORIA - VIA VIOTTI 1 - VISTA SCORCIATA DAL BASSO DA NORD OVEST,1934,STAMPA ALLA GELATINA BROMURO D'ARGENTO,220X169,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/070B94.jpg
GABINIO MARIO,TORINO - TORRE LITTORIA - VIA VIOTTI 1 - VISTA SCORCIATA DAL BASSO DA NORD OVEST,1934,STAMPA ALLA GELATINA BROMURO D'ARGENTO,223X171,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/070B95.jpg
GABINIO MARIO,TORINO - TORRE LITTORIA - VIA VIOTTI 1 - VISTA IN DIAGONALE DA PIAZZA CASTELLO,1934,STAMPA ALLA GELATINA BROMURO D'ARGENTO,232X171,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/070B96.jpg
GABINIO MARIO,TORINO - TORRE LITTORIA - VIA VIOTTI 1 - VISTA DA PIAZZA CASTELLO COL MONUMENTO ALL'ALFIERE DELL'ESERCITO SARDO,1934,STAMPA ALLA GELATINA BROMURO D'ARGENTO,235X170,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/070B97.jpg
GABINIO MARIO,TORINO - TORRE LITTORIA - VIA VIOTTI 1 - VISTA DA PIAZZA CASTELLO PRIMA DEL COMPLETAMENTO DELLA TORRETTA,1933,STAMPA ALLA GELATINA BROMURO D'ARGENTO,112X84,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/070B98.jpg
GABINIO MARIO,TORINO - TORRE LITTORIA - VIA VIOTTI 1 - VISTA DA PIAZZA CASTELLO PRIMA DEL COMPLETAMENTO DEL RIVESTIMENTO DELLA TORRE,1933,STAMPA ALLA GELATINA BROMURO D'ARGENTO,234X170,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/070B99.jpg
GABINIO MARIO,TORINO - VIA ROMA - PRIMO TRATTO - PORTICI ORIENTALI DA SUD DURANTE LA COSTRUZIONE,1931-1932,STAMPA ALLA GELATINA BROMURO D'ARGENTO,229X170,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/071B10.jpg
GABINIO MARIO,TORINO - VIA ROMA - PRIMO TRATTO - VISTA DA SUD OVEST PRIMA DELL'APERTURA AL TRAFFICO - RIPRESA NOTTURNA,1933,STAMPA ALLA GELATINA BROMURO D'ARGENTO,113X88,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/071B100.jpg
GABINIO MARIO,TORINO - VIA ROMA - PRIMO TRATTO - VISTA DA SUD EST - RIPRESA NOTTURNA,1933c,STAMPA ALLA GELATINA BROMURO D'ARGENTO,87X112,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/071B101.jpg
GABINIO MARIO,"VIA ROMA"". TORINO - VIA ROMA - PRIMO TRATTO - VISTA DA SUD EST - RIPRESA NOTTURNA""",1933c,STAMPA ALLA GELATINA BROMURO D'ARGENTO,86X115,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/071B102.jpg
GABINIO MARIO,TORINO - VIA ROMA - PRIMO TRATTO - VISTA DA SUD EST - RIPRESA NOTTURNA,1933-1934,"STAMPA ALLA GELATINA BROMURO D'ARGENTO TONELLE""""",170X229,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/071B103.jpg
GABINIO MARIO,TORINO - VIA ROMA - PRIMO TRATTO - VISTA DA SUD EST - RIPRESA NOTTURNA,1933-1934,STAMPA ALLA GELATINA BROMURO D'ARGENTO,171X228,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/071B104.jpg
GABINIO MARIO,TORINO - VIA ROMA - PRIMO TRATTO - VISTA DA NORD OVEST - RIPRESA NOTTURNA CON NEBBIA,1933-1934,"STAMPA ALLA GELATINA CLOROBROMURO D'ARGENTO GEVAERT""""",168X229,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/071B105.jpg
GABINIO MARIO,"VIA ROMA DI NOTTE"". TORINO - VIA ROMA - PRIMO TRATTO - VISTA DA NORD OVEST - RIPRESA NOTTURNA CON NEBBIA""",1933-1934,"STAMPA ALLA GELATINA BROMURO D'ARGENTO FOTOBEL""""",171X228,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/071B106.jpg
GABINIO MARIO,TORINO - VIA ROMA - PRIMO TRATTO - VISTA DA NORD OVEST - RIPRESA NOTTURNA CON NEBBIA,1933-1934,STAMPA ALLA GELATINA BROMURO D'ARGENTO,170X228,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/071B107.jpg
GABINIO MARIO,TORINO - VIA ROMA - PRIMO TRATTO - VISTA DA SUD EST - RIPRESA NOTTURNA,1933,STAMPA ALLA GELATINA BROMURO D'ARGENTO,82X112,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/071B108.jpg
GABINIO MARIO,TORINO - VIA ROMA - PRIMO TRATTO - VISTA DA SUD EST - RIPRESA NOTTURNA,1933,"STAMPA ALLA GELATINA BROMURO D'ARGENTO CAMOSCIO AGFA BROVIRA""""",174X235,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/071B109.jpg
GABINIO MARIO,TORINO - VIA ROMA - PRIMO TRATTO - PORTICI ORIENTALI DA SUD DURANTE LA COSTRUZIONE,1931-1932,STAMPA ALLA GELATINA BROMURO D'ARGENTO CAMOSCIO,229X170,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/071B11.jpg
GABINIO MARIO,TORINO - VIA ROMA - PRIMO TRATTO - VISTA DA SUD EST CON AUTOMOBILI PARCHEGGIATE E LA TORRE LITTORIA ILLUMINATA - RIPRESA NOTTURNA,1934,"STAMPA ALLA GELATINA BROMURO D'ARGENTO GEVAERT""""",231X169,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/071B110.jpg
GABINIO MARIO,TORINO - VIA ROMA - PRIMO TRATTO - VISTA DA SUD EST CON AUTOMOBILI PARCHEGGIATE E LA TORRE LITTORIA ILLUMINATA - RIPRESA NOTTURNA,1934,"STAMPA ALLA GELATINA BROMURO D'ARGENTO GEVAERT""""",229X167,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/071B111.jpg
GABINIO MARIO,TORINO - VIA ROMA - PRIMO TRATTO - VISTA DA SUD EST CON AUTOMOBILI PARCHEGGIATE E LA TORRE LITTORIA ILLUMINATA - RIPRESA NOTTURNA,1934,"STAMPA ALLA GELATINA BROMURO D'ARGENTO ILFORD""""",229X169,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/071B112.jpg
GABINIO MARIO,TORINO - VIA ROMA - PRIMO TRATTO - VISTA DA NORD EST CON AUTOMOBILI PARCHEGGIATE - RIPRESA NOTTURNA DOPO LA PIOGGIA,1933-1934,STAMPA ALLA GELATINA BROMURO D'ARGENTO,143X90,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/071B113.jpg
GABINIO MARIO,"VIA P.MICCA"". TORINO - VIA PIETRO MICCA VISTA DA PIAZZA SOLFERINO - RIPRESA NOTTURNA""",1933c,STAMPA ALLA GELATINA BROMURO D'ARGENTO,86X115,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/071B114.jpg
GABINIO MARIO,TORINO - VIA ROMA - PRIMO TRATTO - VISTA DEI PORTICI OCCIDENTALI - RIPRESA NOTTURNA,1933,STAMPA ALLA GELATINA BROMURO D'ARGENTO,112X86,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/071B115.jpg
GABINIO MARIO,TORINO - VIA ROMA - PRIMO TRATTO - VISTA DEI PORTICI OCCIDENTALI - RIPRESA NOTTURNA,1933,STAMPA ALLA GELATINA BROMURO D'ARGENTO,114X85,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/071B116.jpg
GABINIO MARIO,TORINO - VIA ROMA - PRIMO TRATTO - VISTA DEI PORTICI OCCIDENTALI - RIPRESA NOTTURNA,1933,STAMPA ALLA GELATINA BROMURO D'ARGENTO,116X85,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/071B117.jpg
GABINIO MARIO,TORINO - VIA ROMA - PRIMO TRATTO - VISTA DEI PORTICI OCCIDENTALI - RIPRESA NOTTURNA,1933,STAMPA ALLA GELATINA BROMURO D'ARGENTO,227X171,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/071B118.jpg
GABINIO MARIO,TORINO - VIA ROMA - PRIMO TRATTO - VISTA ASSIALE VERSO NORD DA PIAZZA SAN CARLO PRIMA DELL'APERTURA AL TRAFFICO - RIPRESA NOTTURNA,1933,STAMPA ALLA GELATINA BROMURO D'ARGENTO,87X116,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/071B119.jpg
GABINIO MARIO,TORINO - VIA ROMA - PRIMO TRATTO - PORTICI OCCIDENTALI DA NORD DURANTE LA COSTRUZIONE,1931-1932,STAMPA ALLA GELATINA BROMURO D'ARGENTO,226X170,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/071B12.jpg
GABINIO MARIO,TORINO - VIA ROMA - PRIMO TRATTO - VISTA ASSIALE VERSO NORD DA PIAZZA SAN CARLO PRIMA DELL'APERTURA AL TRAFFICO - RIPRESA NOTTURNA,1933,STAMPA ALLA GELATINA BROMURO D'ARGENTO,170X231,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/071B120.jpg
GABINIO MARIO,TORINO - VIA ROMA - PRIMO TRATTO - VISTA ASSIALE VERSO SUD DA PIAZZA CASTELLO PRIMA DELL'APERTURA AL TRAFFICO - RIPRESA NOTTURNA,1933,STAMPA ALLA GELATINA BROMURO D'ARGENTO,109X84,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/071B121.jpg
GABINIO MARIO,TORINO - VIA ROMA - SECONDO TRATTO - CANTIERE DI COSTRUZIONE DI PIAZZA C.L.N. - VISTA DA SUD EST,1935c,STAMPA ALLA GELATINA BROMURO D'ARGENTO,113X84,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/071B122.jpg
GABINIO MARIO,TORINO - VIA ROMA - SECONDO TRATTO - CANTIERE DI COSTRUZIONE DI PIAZZA C.L.N. - VISTA DALL'ALTO DA SUD EST,1935c,STAMPA ALLA GELATINA BROMURO D'ARGENTO,86X113,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/071B123.jpg
GABINIO MARIO,TORINO - VIA ROMA - SECONDO TRATTO - CANTIERE DI COSTRUZIONE DI PIAZZA C.L.N. - VISTA DALL'ALTO DA SUD EST,1935c,STAMPA ALLA GELATINA BROMURO D'ARGENTO,85X114,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/071B124.jpg
GABINIO MARIO,"TORINO - VIA ROMA - SECONDO TRATTO - CANTIERE DI COSTRUZIONE DI PIAZZA C.L.N. - VISTE DALL'ALTO DA SUD EST, VISTA DI PIAZZA SAN CARLO DALL'ALTO DA SUD COI PADIGLIONI PROVVISORI",1935c,STAMPA ALLA GELATINA BROMURO D'ARGENTO,179X240,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/071B125.jpg
GABINIO MARIO,TORINO - VIA ROMA - SECONDO TRATTO - CANTIERE DI COSTRUZIONE,1935-1936,STAMPA ALLA GELATINA BROMURO D'ARGENTO,112X85,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/071B126.jpg
GABINIO MARIO,TORINO - VIA ROMA - SECONDO TRATTO - CANTIERE DI COSTRUZIONE DI PIAZZA C.L.N. - VISTA DALL'ALTO DA SUD EST IN ASSE A VIA FROLA,1935-1936,STAMPA ALLA GELATINA BROMURO D'ARGENTO,86X113,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/071B127.jpg
GABINIO MARIO,TORINO - VIA ROMA - SECONDO TRATTO - CANTIERE DI COSTRUZIONE,1935-1936,STAMPA ALLA GELATINA BROMURO D'ARGENTO,86X113,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/071B128.jpg
GABINIO MARIO,TORINO - VIA ROMA - SECONDO TRATTO - CANTIERE DI COSTRUZIONE,1935-1936,STAMPA ALLA GELATINA BROMURO D'ARGENTO,85X112,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/071B129.jpg
GABINIO MARIO,TORINO -  VIA VIOTTI - VISTA DEI PORTICI I DA NORD DURANTE LA COSTRUZIONE DELLA TORRE LITTORIA,1933-1934,STAMPA ALLA GELATINA BROMURO D'ARGENTO CAMOSCIO,228X169,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/071B13.jpg
GABINIO MARIO,"TORINO - VIA ROMA - SECONDO TRATTO - CANTIERI DI COSTRUZIONE DEI BLOCCHI EDILIZI, CANTIERE DI COSTRUZIONE DI PIAZA C.L.N. - VISTA DALL'ALTO DA SUD EST IN ASSE A VIA FROLA",1935-1936,STAMPA ALLA GELATINA BROMURO D'ARGENTO,180X239,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/071B130.jpg
GABINIO MARIO,"TORINO - VIA ROMA - SECONDO TRATTO - CANTIERI DI COSTRUZIONE DEI BLOCCHI EDILIZI, CANTIERE DI COSTRUZIONE DI PIAZZA C.L.N. - VISTA DALL'ALTO DA SUD EST IN ASSE A VIA FROLA",1935-1936,STAMPA ALLA GELATINA BROMURO D'ARGENTO,179X239,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/071B131.jpg
GABINIO MARIO,TORINO - VIA ROMA - SECONDO TRATTO - CANTIERI DI COSTRUZIONE DI PIAZZA C.L.N. - VISTA DA SUD DURANTE LO SCAVO DELL'ISOLATO OCCIDENTALE,1935-1936,STAMPA ALLA GELATINA BROMURO D'ARGENTO,79X113,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/071B132.jpg
GABINIO MARIO,TORINO - VIA ROMA - SECONDO TRATTO - CANTIERI DI COSTRUZIONE DI PIAZZA C.L.N. - VISTA DA SUD DURANTE LO SCAVO DELL'ISOLATO OCCIDENTALE,1935-1936,STAMPA ALLA GELATINA BROMURO D'ARGENTO,84X115,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/071B133.jpg
GABINIO MARIO,TORINO - VIA ROMA - SECONDO TRATTO - CANTIERI DI COSTRUZIONE DI PIAZZA C.L.N. - VISTA DA SUD DURANTE LO SCAVO DELL'ISOLATO OCCIDENTALE,1935-1936,STAMPA ALLA GELATINA BROMURO D'ARGENTO,178X234,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/071B134.jpg
GABINIO MARIO,TORINO - VIA ROMA - SECONDO TRATTO - CANTIERI DI COSTRUZIONE DI PIAZZA C.L.N. - VISTA DA SUD DURANTE LO SCAVO DELL'ISOLATO OCCIDENTALE,1935-1936,STAMPA ALLA GELATINA BROMURO D'ARGENTO,179X237,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/071B135.jpg
GABINIO MARIO,TORINO - VIA ROMA - SECONDO TRATTO - VISTA GENERALE DEI CANTIERI DA SUD DURANTE LA REALIZZAZIONE DELLE PRIME OPERE DI FONDAZIONE,1935-1936,STAMPA ALLA GELATINA BROMURO D'ARGENTO,175X235,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/071B136.jpg
GABINIO MARIO,"DEMOLIZIONI VIA ROMA"". TORINO - VIA ROMA - SECONDO TRATTO - VISTA GENERALE DEI CANTIERI DA SUD AL TERMINE DELLE DEMOLIZIONI""",1935,STAMPA ALLA GELATINA BROMURO D'ARGENTO,175X233,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/071B137.jpg
GABINIO MARIO,TORINO - VIA ROMA - SECONDO TRATTO - VISTA GENERALE DEI CANTIERI DA SUD OVEST AL TERMINE DELLE DEMOLIZIONI,1935,STAMPA ALLA GELATINA BROMURO D'ARGENTO,170X229,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/071B138.jpg
GABINIO MARIO,TORINO - VIA ROMA - SECONDO TRATTO - VISTA GENERALE DEI CANTIERI DA SUD OVEST AL TERMINE DELLE DEMOLIZIONI,1935,STAMPA ALLA GELATINA BROMURO D'ARGENTO,169X229,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/071B139.jpg
GABINIO MARIO,TORINO - VIA ROMA - SECONDO TRATTO - VISTA GENERALE DEI CANTIERI DA OVEST AL TERMINE DELLE DEMOLIZIONI,1935-1936,STAMPA ALLA GELATINA BROMURO D'ARGENTO,169X228,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/071B141.jpg
GABINIO MARIO,TORINO - VIA ROMA - SECONDO TRATTO - VISTA GENERALE DEI CANTIERI DA OVEST AL TERMINE DELLE DEMOLIZIONI,1935-1936,STAMPA ALLA GELATINA BROMURO D'ARGENTO,169X228,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/071B144.jpg
GABINIO MARIO,TORINO - VIA ROMA - SECONDO TRATTO - VISTA GENERALE DEI CANTIERI DA OVEST AL TERMINE DELLE DEMOLIZIONI,1935-1936,STAMPA ALLA GELATINA BROMURO D'ARGENTO,169X229,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/071B145.jpg
